@relation data
@attribute Feature_0 numeric
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute class {0,1}
@data
3.79751,12.0,1.0,7662.0,0.0,1.0,1.0,4.0,4.0,6.0,8.0,21.0,26.0,38.0,44.0,0
16.3865,12.0,1.0,352.0,10.7129,3.0,3.0,4.0,5.0,7.0,9.0,14.0,25.0,37.0,50.0,0
29.9019,12.0,1.0,58.0,10.1084,3.0,3.0,4.0,4.0,7.0,9.0,14.0,25.0,37.0,50.0,0
3.36279,12.0,1.0,216.0,10.467,1.0,1.0,5.0,6.0,7.0,8.0,14.0,28.0,33.0,51.0,0
88.871,12.0,2.0,530.0,10.4506,1.0,2.0,3.0,6.0,7.0,8.0,14.0,23.0,32.0,51.0,0
44.6381,12.0,1.0,1666.0,11.0863,3.0,3.0,6.0,6.0,6.0,8.0,13.0,18.0,28.0,51.0,0
5.11363,12.0,2.0,2660.0,11.8803,2.0,2.0,2.0,8.0,9.0,9.0,14.0,20.0,25.0,69.0,0
402.686,12.0,1.0,614.0,10.1412,1.0,1.0,2.0,3.0,5.0,14.0,16.0,22.0,25.0,61.0,0
15.2895,12.0,1.0,2968.0,11.8413,4.0,4.0,4.0,6.0,8.0,9.0,14.0,19.0,25.0,69.0,0
1831.2,12.0,45.0,4134.0,23.5269,1.0,1.0,1.0,1.0,1.0,3.0,15.0,27.0,58.0,101.0,0
4.68316,7.0,82.0,62.0,11.9772,2.0,3.0,4.0,7.0,16.0,23.0,28.0,44.0,76.0,102.0,0
3.38338,3.0,3.0,3.0,10.1398,3.0,6.0,11.0,13.0,15.0,19.0,29.0,40.0,76.0,103.0,0
3.32164,3.0,1.0,2.0,10.346,3.0,6.0,11.0,13.0,15.0,19.0,29.0,40.0,76.0,103.0,0
4.59778,6.0,1.0,1.0,10.0209,2.0,2.0,4.0,10.0,16.0,22.0,29.0,42.0,76.0,102.0,0
9.73273,5.0,1.0,4.0,10.1266,3.0,5.0,5.0,9.0,15.0,20.0,37.0,72.0,76.0,104.0,0
47.8411,4.0,22.0,11.0,11.2328,3.0,5.0,5.0,8.0,15.0,20.0,37.0,72.0,76.0,101.0,0
48.5426,11.0,2.0,715.0,10.736,3.0,5.0,5.0,8.0,15.0,20.0,37.0,72.0,76.0,101.0,0
49.3434,6.0,4.0,4.0,0.0,8.0,8.0,11.0,11.0,15.0,16.0,29.0,40.0,74.0,106.0,0
1661.03,12.0,1.0,626.0,10.0922,3.0,6.0,11.0,13.0,15.0,19.0,29.0,40.0,76.0,103.0,0
18.2074,12.0,1.0,124.0,0.0,2.0,5.0,7.0,12.0,13.0,17.0,37.0,72.0,76.0,105.0,0
1600.31,12.0,10.0,1760.0,13.5148,5.0,6.0,9.0,9.0,10.0,33.0,56.0,73.0,81.0,106.0,0
1860.66,12.0,1.0,1280.0,10.2691,4.0,6.0,7.0,9.0,9.0,28.0,56.0,73.0,83.0,107.0,0
2.30481,3.0,1.0,13.0,10.4991,8.0,17.0,25.0,31.0,34.0,37.0,45.0,61.0,83.0,103.0,0
2.56717,3.0,1.0,24.0,10.3952,12.0,20.0,27.0,33.0,34.0,41.0,45.0,60.0,83.0,99.0,0
2.70898,4.0,4.0,30.0,10.5716,12.0,19.0,26.0,32.0,34.0,41.0,45.0,60.0,83.0,102.0,0
4.06919,4.0,6.0,2.0,10.2047,6.0,13.0,18.0,27.0,33.0,36.0,45.0,60.0,83.0,105.0,0
6.67423,5.0,21.0,10.0,12.0286,10.0,19.0,27.0,31.0,34.0,37.0,45.0,61.0,83.0,103.0,0
8.26363,5.0,1.0,1.0,10.2001,13.0,15.0,25.0,34.0,34.0,42.0,45.0,58.0,83.0,99.0,0
20.8748,7.0,1.0,1.0,10.0009,8.0,17.0,25.0,31.0,34.0,37.0,45.0,61.0,83.0,103.0,0
31.1104,7.0,3.0,1.0,10.1274,12.0,19.0,26.0,32.0,34.0,41.0,45.0,60.0,83.0,103.0,0
31.5821,7.0,2.0,1.0,10.0778,12.0,17.0,25.0,33.0,34.0,41.0,45.0,58.0,83.0,99.0,0
53.6376,6.0,2.0,196.0,10.7252,5.0,13.0,20.0,27.0,34.0,36.0,45.0,61.0,83.0,103.0,0
105.859,12.0,769.0,3216.0,19.4658,4.0,6.0,13.0,25.0,32.0,36.0,45.0,61.0,83.0,121.0,0
99.9861,8.0,361.0,22.0,0.0,5.0,6.0,9.0,9.0,10.0,33.0,56.0,73.0,81.0,106.0,0
183.763,12.0,108.0,7772.0,14.5972,7.0,15.0,22.0,31.0,34.0,42.0,45.0,60.0,84.0,99.0,0
201.544,12.0,489.0,5512.0,18.4235,9.0,14.0,25.0,30.0,34.0,36.0,45.0,61.0,83.0,103.0,0
286.941,8.0,1.0,159.0,10.6333,7.0,15.0,22.0,31.0,34.0,42.0,45.0,60.0,84.0,99.0,0
321.45,12.0,25.0,6380.0,13.6892,4.0,7.0,18.0,28.0,35.0,43.0,45.0,60.0,84.0,99.0,0
352.518,12.0,136.0,17684.0,19.2567,14.0,19.0,24.0,32.0,34.0,39.0,45.0,61.0,83.0,103.0,0
412.812,12.0,2.0,1728.0,10.3962,10.0,17.0,25.0,31.0,34.0,36.0,45.0,61.0,83.0,103.0,0
481.697,12.0,11.0,14840.0,14.1185,3.0,7.0,10.0,21.0,36.0,43.0,49.0,61.0,84.0,99.0,0
637.499,12.0,14.0,2274.0,14.717,4.0,6.0,13.0,25.0,32.0,36.0,45.0,61.0,83.0,121.0,0
751.814,12.0,2.0,5566.0,11.3929,3.0,4.0,7.0,18.0,36.0,43.0,50.0,62.0,84.0,99.0,0
972.274,11.0,1.0,4055.0,11.2972,6.0,8.0,20.0,28.0,35.0,43.0,45.0,60.0,84.0,99.0,0
5.00544,12.0,6.0,2114.0,12.1301,2.0,2.0,2.0,2.0,2.0,5.0,39.0,53.0,83.0,172.0,0
5.00544,12.0,1.0,366.0,0.0,4.0,6.0,13.0,25.0,32.0,36.0,45.0,61.0,83.0,121.0,0
17.573,12.0,10.0,1230.0,11.7204,2.0,2.0,2.0,2.0,2.0,6.0,39.0,53.0,83.0,172.0,0
7.37298,12.0,7.0,1906.0,11.7542,3.0,3.0,3.0,4.0,6.0,7.0,12.0,35.0,68.0,185.0,0
301.023,12.0,1.0,1022.0,10.2464,1.0,1.0,3.0,3.0,4.0,7.0,15.0,23.0,127.0,195.0,0
1152.72,12.0,2.0,1178.0,13.5866,3.0,3.0,3.0,4.0,6.0,7.0,12.0,37.0,68.0,185.0,0
6.62833,4.0,2.0,2.0,10.5234,4.0,6.0,8.0,8.0,8.0,13.0,19.0,92.0,112.0,174.0,0
2.64815,8.0,18.0,60.0,19.4504,7.0,10.0,46.0,62.0,73.0,82.0,85.0,98.0,117.0,142.0,0
2.66842,3.0,4.0,1.0,10.6428,18.0,26.0,55.0,67.0,68.0,75.0,90.0,102.0,118.0,145.0,0
2.8512,5.0,3.0,1.0,10.1086,18.0,20.0,55.0,66.0,68.0,74.0,90.0,102.0,118.0,145.0,0
2.50651,3.0,2.0,8.0,11.582,39.0,41.0,62.0,64.0,71.0,77.0,85.0,101.0,118.0,142.0,0
2.5874,2.0,1.0,1.0,10.3259,37.0,47.0,62.0,64.0,71.0,77.0,87.0,101.0,118.0,142.0,0
2.99385,2.0,3.0,9.0,11.3923,38.0,42.0,63.0,64.0,71.0,77.0,86.0,101.0,118.0,142.0,0
3.03469,2.0,1.0,1.0,10.2631,37.0,42.0,63.0,64.0,71.0,77.0,86.0,101.0,118.0,142.0,0
3.05512,2.0,2.0,1.0,10.3916,37.0,44.0,63.0,64.0,71.0,77.0,86.0,101.0,118.0,142.0,0
3.13695,2.0,1.0,11.0,10.1775,38.0,41.0,63.0,64.0,71.0,77.0,86.0,101.0,118.0,142.0,0
3.21894,2.0,3.0,1.0,10.6611,37.0,44.0,63.0,64.0,71.0,77.0,86.0,101.0,118.0,142.0,0
3.23946,2.0,1.0,1.0,10.3845,37.0,42.0,63.0,64.0,71.0,77.0,86.0,101.0,118.0,142.0,0
3.36279,3.0,1.0,1.0,10.071,18.0,25.0,55.0,67.0,68.0,74.0,90.0,102.0,118.0,145.0,0
3.92265,3.0,4.0,1.0,10.1576,39.0,41.0,62.0,64.0,71.0,77.0,86.0,101.0,118.0,142.0,0
4.13218,2.0,3.0,1.0,10.2132,39.0,41.0,62.0,64.0,71.0,77.0,85.0,101.0,118.0,142.0,0
4.55518,5.0,7.0,1.0,10.1405,18.0,20.0,55.0,66.0,68.0,74.0,90.0,102.0,118.0,145.0,0
4.36416,3.0,1.0,1.0,10.1551,36.0,53.0,61.0,68.0,68.0,77.0,87.0,101.0,118.0,142.0,0
4.68316,3.0,3.0,1.0,10.1631,37.0,47.0,62.0,64.0,71.0,77.0,87.0,101.0,118.0,142.0,0
4.57647,3.0,2.0,1.0,10.3162,37.0,44.0,63.0,64.0,71.0,77.0,86.0,101.0,118.0,142.0,0
4.70454,3.0,1.0,1.0,10.1108,37.0,42.0,63.0,64.0,71.0,77.0,86.0,101.0,118.0,142.0,0
5.37495,3.0,2.0,1.0,10.4573,38.0,41.0,63.0,64.0,71.0,77.0,86.0,101.0,118.0,142.0,0
11.3891,6.0,451.0,16.0,14.1459,39.0,41.0,62.0,64.0,71.0,77.0,85.0,101.0,118.0,142.0,0
6.24154,4.0,1.0,1.0,10.003,37.0,45.0,63.0,64.0,71.0,77.0,86.0,101.0,118.0,142.0,0
6.69721,5.0,1.0,1.0,10.0245,18.0,20.0,55.0,66.0,68.0,74.0,90.0,102.0,118.0,145.0,0
7.77803,11.0,1.0,647.0,11.8359,9.0,44.0,46.0,64.0,73.0,82.0,85.0,98.0,117.0,142.0,0
11.2486,3.0,4.0,4.0,10.6647,39.0,41.0,62.0,64.0,71.0,77.0,85.0,101.0,118.0,142.0,0
11.9313,4.0,2.0,13.0,11.1898,39.0,41.0,62.0,64.0,71.0,77.0,86.0,101.0,118.0,142.0,0
63.5565,9.0,110.0,3883.0,15.5318,39.0,41.0,62.0,64.0,71.0,77.0,85.0,101.0,118.0,142.0,0
58.2888,8.0,335.0,123.0,0.0,4.0,4.0,8.0,24.0,67.0,71.0,91.0,101.0,119.0,157.0,0
109.701,11.0,144.0,3327.0,14.8055,18.0,18.0,51.0,63.0,68.0,73.0,93.0,102.0,118.0,146.0,0
89.1891,11.0,103.0,3802.0,15.8769,2.0,5.0,7.0,14.0,24.0,81.0,88.0,107.0,116.0,150.0,0
154.665,6.0,1.0,5.0,10.8465,2.0,4.0,10.0,15.0,17.0,69.0,89.0,107.0,118.0,148.0,0
244.579,10.0,20.0,4388.0,11.9849,5.0,5.0,6.0,9.0,27.0,81.0,88.0,107.0,117.0,146.0,0
244.579,10.0,20.0,669.0,0.0,4.0,4.0,8.0,24.0,67.0,71.0,91.0,101.0,119.0,157.0,0
272.547,10.0,9.0,3040.0,11.6084,2.0,5.0,6.0,14.0,18.0,79.0,88.0,107.0,118.0,148.0,0
394.204,12.0,1.0,2082.0,10.7516,18.0,20.0,55.0,65.0,68.0,74.0,90.0,102.0,118.0,145.0,0
394.204,12.0,4.0,3836.0,0.0,4.0,4.0,8.0,24.0,67.0,71.0,91.0,101.0,119.0,157.0,0
409.166,12.0,3.0,2700.0,12.729,4.0,4.0,5.0,9.0,59.0,85.0,88.0,105.0,116.0,145.0,0
365.9,8.0,25.0,2951.0,13.8521,3.0,3.0,7.0,8.0,11.0,15.0,16.0,39.0,118.0,166.0,0
1877.23,12.0,1.0,14.0,10.0066,2.0,3.0,5.0,7.0,11.0,12.0,17.0,39.0,117.0,165.0,0
118.647,6.0,202.0,2008.0,12.7488,1.0,1.0,1.0,1.0,2.0,6.0,18.0,31.0,123.0,164.0,0
100.882,5.0,111.0,18.0,0.0,2.0,3.0,5.0,7.0,11.0,12.0,17.0,39.0,117.0,165.0,0
239.424,6.0,1.0,4.0,10.1759,1.0,2.0,3.0,3.0,4.0,8.0,15.0,29.0,67.0,159.0,0
3.98538,12.0,5.0,4230.0,12.1944,4.0,4.0,7.0,7.0,7.0,11.0,22.0,36.0,62.0,156.0,0
12.2221,6.0,34.0,56.0,11.3156,4.0,4.0,7.0,7.0,8.0,11.0,23.0,36.0,62.0,156.0,0
401.972,12.0,38.0,5678.0,12.7063,3.0,3.0,7.0,7.0,8.0,12.0,19.0,32.0,65.0,153.0,0
392.808,7.0,1.0,16.0,10.5037,3.0,3.0,7.0,7.0,8.0,12.0,20.0,32.0,65.0,153.0,0
404.117,7.0,1.0,32.0,10.2053,3.0,3.0,7.0,7.0,8.0,12.0,19.0,32.0,65.0,153.0,0
413.545,8.0,3.0,774.0,0.0,1.0,1.0,3.0,3.0,6.0,10.0,16.0,32.0,64.0,159.0,0
626.292,12.0,1.0,218.0,10.0754,4.0,4.0,7.0,7.0,8.0,11.0,23.0,36.0,62.0,156.0,0
2.76988,11.0,1.0,7.0,10.0082,4.0,6.0,7.0,8.0,9.0,14.0,29.0,44.0,52.0,132.0,0
1696.75,12.0,2.0,7320.0,12.7638,2.0,5.0,8.0,8.0,9.0,13.0,28.0,44.0,52.0,135.0,0
1854.07,12.0,1.0,296.0,10.0676,1.0,3.0,6.0,8.0,9.0,11.0,28.0,44.0,52.0,132.0,0
1643.45,12.0,1.0,2460.0,11.1146,4.0,5.0,5.0,10.0,12.0,27.0,32.0,42.0,51.0,124.0,0
47.9282,10.0,11.0,2827.0,10.9208,8.0,9.0,9.0,10.0,13.0,23.0,25.0,35.0,52.0,134.0,0
46.4668,5.0,6.0,1.0,0.0,4.0,5.0,6.0,10.0,18.0,22.0,33.0,39.0,51.0,134.0,0
47.9282,5.0,1.0,1.0,10.0331,8.0,9.0,9.0,10.0,13.0,23.0,25.0,35.0,52.0,134.0,0
61.5292,5.0,1.0,3.0,10.1584,8.0,9.0,9.0,10.0,13.0,23.0,25.0,35.0,52.0,134.0,0
75.7868,5.0,1.0,3.0,10.1312,9.0,9.0,10.0,10.0,17.0,23.0,25.0,35.0,52.0,134.0,0
75.7868,5.0,1.0,1.0,0.0,4.0,5.0,6.0,10.0,18.0,22.0,33.0,39.0,51.0,134.0,0
124.048,7.0,1.0,23.0,10.0371,9.0,9.0,10.0,10.0,17.0,22.0,25.0,35.0,51.0,133.0,0
198.348,8.0,8.0,1209.0,11.3351,9.0,9.0,10.0,10.0,17.0,22.0,25.0,35.0,51.0,133.0,0
229.845,10.0,3.0,493.0,10.3547,1.0,2.0,2.0,2.0,12.0,14.0,24.0,34.0,75.0,132.0,0
213.329,7.0,1.0,15.0,0.0,4.0,5.0,6.0,10.0,18.0,22.0,33.0,39.0,51.0,134.0,0
368.505,8.0,2.0,1.0,10.1155,1.0,2.0,2.0,2.0,12.0,14.0,25.0,34.0,76.0,132.0,0
453.505,8.0,1.0,54.0,10.3355,1.0,1.0,7.0,11.0,16.0,23.0,30.0,35.0,53.0,131.0,0
453.505,8.0,1.0,159.0,0.0,4.0,5.0,6.0,10.0,18.0,22.0,33.0,39.0,51.0,134.0,0
3.69356,12.0,1.0,112.0,10.1378,1.0,1.0,1.0,1.0,1.0,2.0,4.0,29.0,89.0,139.0,0
1477.57,10.0,7.0,627.0,11.1286,3.0,3.0,3.0,4.0,24.0,37.0,52.0,69.0,100.0,157.0,0
6.03907,12.0,122.0,4436.0,15.4682,19.0,25.0,26.0,30.0,35.0,50.0,55.0,70.0,92.0,188.0,0
4.59778,7.0,7.0,76.0,11.5631,2.0,4.0,9.0,24.0,46.0,52.0,66.0,71.0,97.0,217.0,0
4.81166,3.0,1.0,1.0,10.0892,4.0,10.0,14.0,19.0,28.0,49.0,66.0,71.0,97.0,227.0,0
6.10639,4.0,3.0,3.0,10.2321,7.0,13.0,27.0,31.0,36.0,50.0,57.0,71.0,96.0,205.0,0
8.38662,4.0,1.0,1.0,10.1381,7.0,13.0,27.0,31.0,36.0,50.0,57.0,71.0,96.0,205.0,0
8.86008,5.0,2.0,29.0,10.6101,19.0,25.0,26.0,30.0,35.0,50.0,55.0,70.0,92.0,187.0,0
21.6831,6.0,2.0,4.0,10.1882,7.0,14.0,27.0,31.0,36.0,50.0,57.0,71.0,96.0,204.0,0
21.9435,4.0,4.0,5.0,10.71,19.0,25.0,26.0,30.0,35.0,50.0,54.0,70.0,92.0,186.0,0
21.9435,5.0,2.0,10.0,0.0,3.0,3.0,3.0,4.0,24.0,37.0,52.0,69.0,100.0,157.0,0
25.0263,6.0,1.0,8.0,10.0139,19.0,25.0,26.0,30.0,35.0,50.0,54.0,70.0,92.0,186.0,0
59.9959,4.0,1.0,2.0,10.107,9.0,17.0,27.0,30.0,36.0,50.0,57.0,71.0,96.0,200.0,0
102.515,4.0,1.0,3.0,10.1636,19.0,20.0,26.0,28.0,35.0,50.0,54.0,70.0,92.0,178.0,0
136.076,12.0,34.0,3884.0,12.7922,19.0,19.0,26.0,28.0,35.0,50.0,54.0,70.0,91.0,169.0,0
143.28,4.0,1.0,1.0,10.0123,19.0,19.0,25.0,28.0,35.0,50.0,54.0,70.0,91.0,169.0,0
143.28,4.0,1.0,9.0,10.6131,19.0,19.0,25.0,28.0,35.0,50.0,54.0,70.0,91.0,169.0,0
148.468,4.0,1.0,1.0,10.0781,19.0,19.0,25.0,28.0,35.0,50.0,54.0,70.0,91.0,169.0,0
148.732,6.0,24.0,398.0,0.0,3.0,3.0,3.0,4.0,24.0,37.0,52.0,69.0,100.0,157.0,0
151.67,3.0,1.0,1.0,10.2935,19.0,19.0,25.0,28.0,35.0,50.0,54.0,70.0,91.0,169.0,0
151.67,4.0,1.0,1.0,10.0101,19.0,19.0,25.0,28.0,35.0,50.0,54.0,70.0,91.0,169.0,0
155.492,5.0,1.0,16.0,10.3291,19.0,19.0,25.0,28.0,35.0,50.0,54.0,70.0,91.0,169.0,0
170.549,5.0,2.0,5.0,10.1461,18.0,19.0,25.0,28.0,35.0,50.0,54.0,70.0,91.0,169.0,0
175.779,3.0,1.0,1.0,10.0773,16.0,19.0,25.0,28.0,35.0,50.0,54.0,70.0,91.0,169.0,0
1066.2,12.0,1.0,320.0,10.4846,4.0,10.0,10.0,12.0,16.0,19.0,41.0,92.0,111.0,273.0,0
53.7348,7.0,1.0,1.0,10.0937,8.0,8.0,10.0,12.0,16.0,23.0,29.0,58.0,192.0,273.0,0
1416.0,11.0,1.0,540.0,10.6878,1.0,1.0,2.0,7.0,18.0,24.0,38.0,67.0,202.0,274.0,0
126.276,6.0,3.0,171.0,11.3004,8.0,9.0,9.0,12.0,15.0,19.0,46.0,123.0,216.0,277.0,0
143.79,12.0,1.0,700.0,10.0393,7.0,9.0,9.0,12.0,15.0,19.0,46.0,123.0,216.0,277.0,0
278.908,12.0,39.0,2916.0,15.505,2.0,4.0,10.0,11.0,15.0,19.0,49.0,122.0,216.0,277.0,0
1335.52,12.0,9.0,4020.0,20.0731,7.0,7.0,7.0,22.0,24.0,77.0,99.0,167.0,204.0,280.0,0
3.21894,3.0,8.0,1.0,10.1775,29.0,34.0,45.0,51.0,75.0,83.0,103.0,174.0,202.0,269.0,0
4.47014,6.0,5.0,1.0,10.0229,29.0,33.0,43.0,51.0,75.0,83.0,103.0,174.0,202.0,270.0,0
2.32495,3.0,1.0,1.0,10.0163,29.0,34.0,45.0,51.0,75.0,83.0,103.0,174.0,202.0,269.0,0
4.15321,5.0,276.0,20.0,13.3485,35.0,38.0,49.0,51.0,75.0,83.0,103.0,174.0,202.0,262.0,0
3.07556,4.0,1.0,1.0,10.0134,2.0,2.0,10.0,47.0,72.0,83.0,108.0,179.0,202.0,278.0,0
3.09602,3.0,1.0,3.0,11.7693,20.0,44.0,49.0,49.0,74.0,83.0,115.0,174.0,202.0,261.0,0
5.39683,6.0,6.0,1.0,10.0588,33.0,38.0,49.0,51.0,75.0,83.0,102.0,174.0,202.0,263.0,0
3.46586,5.0,1.0,1.0,10.0151,31.0,38.0,49.0,51.0,75.0,83.0,103.0,174.0,202.0,266.0,0
3.98538,3.0,12.0,1.0,10.2337,33.0,38.0,49.0,51.0,75.0,83.0,102.0,174.0,202.0,262.0,0
4.83313,4.0,4.0,41.0,12.0769,13.0,20.0,35.0,58.0,61.0,85.0,143.0,173.0,202.0,257.0,0
5.74931,11.0,2.0,1074.0,11.9343,27.0,31.0,41.0,51.0,74.0,83.0,102.0,174.0,202.0,272.0,0
7.63429,4.0,5.0,12.0,10.9608,17.0,22.0,49.0,54.0,61.0,83.0,141.0,173.0,202.0,257.0,0
9.52435,3.0,2.0,2.0,10.1414,13.0,20.0,35.0,58.0,61.0,85.0,143.0,173.0,202.0,257.0,0
9.75892,3.0,1.0,1.0,10.0469,13.0,20.0,37.0,56.0,61.0,84.0,142.0,173.0,202.0,257.0,0
9.81138,3.0,2.0,22.0,10.5902,13.0,20.0,35.0,58.0,61.0,85.0,143.0,173.0,202.0,257.0,0
15.1893,5.0,2.0,1.0,10.097,29.0,33.0,43.0,51.0,75.0,83.0,103.0,174.0,202.0,270.0,0
18.2831,7.0,2.0,21.0,10.2549,16.0,20.0,40.0,55.0,61.0,84.0,141.0,173.0,202.0,257.0,0
29.4524,5.0,152.0,196.0,12.1827,33.0,38.0,49.0,51.0,75.0,83.0,102.0,174.0,202.0,262.0,0
24.9778,5.0,4.0,26.0,10.3333,17.0,35.0,49.0,50.0,66.0,83.0,139.0,174.0,202.0,260.0,0
27.6603,5.0,1.0,6.0,10.3484,17.0,35.0,49.0,50.0,68.0,83.0,139.0,174.0,202.0,261.0,0
31.6415,5.0,6.0,23.0,10.8695,17.0,37.0,49.0,50.0,69.0,83.0,139.0,174.0,202.0,261.0,0
37.7663,5.0,1.0,113.0,10.3717,22.0,49.0,49.0,51.0,75.0,83.0,108.0,174.0,202.0,262.0,0
766.625,7.0,464.0,816.0,0.0,7.0,7.0,7.0,22.0,24.0,77.0,99.0,167.0,204.0,280.0,0
772.083,6.0,2.0,221.0,11.39,14.0,14.0,16.0,23.0,62.0,79.0,99.0,181.0,204.0,278.0,0
790.09,4.0,1.0,51.0,11.4459,14.0,14.0,16.0,23.0,60.0,78.0,98.0,181.0,205.0,278.0,0
815.718,2.0,1.0,724.0,12.5808,14.0,14.0,15.0,23.0,60.0,76.0,98.0,181.0,205.0,278.0,0
817.166,2.0,1.0,1.0,10.3939,14.0,14.0,15.0,23.0,60.0,76.0,98.0,181.0,205.0,278.0,0
822.984,3.0,3.0,39.0,12.9876,14.0,14.0,15.0,23.0,59.0,76.0,98.0,181.0,205.0,278.0,0
820.07,3.0,1.0,1.0,10.3507,14.0,14.0,15.0,23.0,59.0,76.0,98.0,181.0,205.0,278.0,0
821.525,3.0,2.0,1122.0,14.9438,14.0,14.0,15.0,23.0,58.0,76.0,98.0,181.0,205.0,278.0,0
827.374,4.0,2.0,271.0,12.6429,14.0,14.0,15.0,23.0,57.0,76.0,98.0,181.0,205.0,278.0,0
830.314,4.0,1.0,48.0,11.2602,14.0,14.0,15.0,23.0,57.0,76.0,97.0,182.0,205.0,278.0,0
833.264,5.0,1.0,2356.0,13.8728,14.0,14.0,15.0,23.0,57.0,76.0,97.0,182.0,205.0,278.0,0
834.743,5.0,1.0,386.0,12.6532,14.0,14.0,15.0,23.0,57.0,76.0,97.0,182.0,205.0,278.0,0
840.685,5.0,1.0,2.0,10.4605,14.0,14.0,15.0,23.0,57.0,76.0,98.0,181.0,205.0,278.0,0
861.819,7.0,2.0,508.0,11.5972,14.0,14.0,19.0,23.0,55.0,74.0,98.0,182.0,205.0,278.0,0
4.06919,5.0,14.0,1.0,10.2855,10.0,10.0,10.0,22.0,60.0,78.0,150.0,172.0,203.0,254.0,0
3.11648,3.0,17.0,1.0,10.4254,13.0,14.0,14.0,14.0,59.0,85.0,136.0,162.0,193.0,241.0,0
2.76988,4.0,70.0,43.0,17.0584,12.0,14.0,14.0,15.0,60.0,85.0,136.0,162.0,193.0,241.0,0
2.10381,2.0,7.0,1.0,10.764,13.0,14.0,14.0,14.0,59.0,85.0,136.0,162.0,193.0,241.0,0
2.5874,4.0,3.0,1.0,10.1186,9.0,10.0,10.0,15.0,60.0,76.0,152.0,172.0,202.0,254.0,0
2.66842,2.0,2.0,1.0,10.3448,12.0,14.0,14.0,14.0,60.0,85.0,136.0,162.0,193.0,241.0,0
2.70898,2.0,5.0,12.0,11.9931,12.0,14.0,14.0,15.0,60.0,85.0,136.0,162.0,193.0,241.0,0
3.6728,5.0,1.0,13.0,10.002,40.0,43.0,45.0,46.0,74.0,75.0,107.0,163.0,188.0,241.0,0
3.92265,4.0,1.0,1.0,10.0221,12.0,14.0,14.0,14.0,60.0,85.0,136.0,162.0,193.0,241.0,0
4.23743,4.0,3.0,1.0,10.0877,13.0,14.0,14.0,14.0,58.0,85.0,136.0,162.0,193.0,241.0,0
200.83,12.0,918.0,11466.0,19.65,2.0,14.0,14.0,15.0,50.0,84.0,146.0,164.0,191.0,242.0,0
180.206,6.0,318.0,31.0,0.0,6.0,10.0,10.0,27.0,60.0,90.0,146.0,172.0,203.0,254.0,0
270.139,12.0,172.0,6990.0,17.1027,7.0,27.0,43.0,51.0,70.0,75.0,125.0,163.0,188.0,242.0,0
143.535,12.0,55281.0,3314.0,17.4185,40.0,43.0,45.0,46.0,74.0,75.0,107.0,163.0,187.0,241.0,0
11.9892,10.0,6673.0,376.0,41.0848,14.0,14.0,15.0,17.0,60.0,73.0,86.0,158.0,187.0,231.0,0
2.20423,2.0,4.0,1.0,10.4456,42.0,44.0,45.0,48.0,74.0,75.0,101.0,162.0,186.0,240.0,0
2.10381,7.0,10.0,5224.0,22.7456,10.0,13.0,14.0,15.0,59.0,72.0,79.0,158.0,187.0,230.0,0
2.24444,2.0,4.0,1.0,10.2124,42.0,45.0,45.0,48.0,74.0,75.0,102.0,162.0,186.0,240.0,0
2.3854,3.0,1.0,1.0,10.02,42.0,45.0,45.0,46.0,74.0,75.0,103.0,162.0,186.0,240.0,0
2.44592,2.0,2.0,1.0,10.2444,42.0,45.0,45.0,48.0,74.0,75.0,102.0,162.0,186.0,240.0,0
2.48631,2.0,1.0,1.0,10.1134,42.0,44.0,45.0,48.0,73.0,75.0,101.0,162.0,186.0,240.0,0
2.64815,2.0,2.0,1.0,10.3946,42.0,44.0,45.0,48.0,74.0,75.0,101.0,162.0,186.0,240.0,0
2.70898,2.0,1.0,1.0,10.2459,42.0,44.0,45.0,48.0,73.0,75.0,101.0,162.0,186.0,240.0,0
2.93266,2.0,2.0,1.0,10.2386,42.0,45.0,45.0,48.0,74.0,75.0,102.0,162.0,186.0,240.0,0
5.61661,8.0,7.0,84.0,17.6435,9.0,14.0,15.0,17.0,60.0,74.0,88.0,158.0,186.0,231.0,0
7.39661,6.0,3.0,1.0,10.0799,42.0,44.0,45.0,48.0,74.0,75.0,101.0,162.0,186.0,240.0,0
11.8161,6.0,5.0,731.0,12.6973,10.0,14.0,14.0,15.0,59.0,72.0,79.0,158.0,187.0,230.0,0
28.2469,6.0,1.0,498.0,10.5673,11.0,14.0,15.0,15.0,60.0,72.0,80.0,158.0,187.0,230.0,0
112.072,6.0,1.0,905.0,10.8224,8.0,15.0,15.0,21.0,60.0,74.0,88.0,158.0,186.0,231.0,0
135.352,5.0,1.0,11.0,10.3655,40.0,43.0,45.0,46.0,74.0,75.0,105.0,163.0,187.0,241.0,0
149.262,5.0,1.0,1.0,10.0255,6.0,15.0,15.0,44.0,60.0,74.0,89.0,158.0,186.0,231.0,0
169.642,7.0,1.0,90.0,10.7783,6.0,13.0,15.0,46.0,60.0,74.0,89.0,158.0,186.0,231.0,0
